accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  7877,      1,     -3,      1
  7878,     -2,     -2,      3
  7879,      0,     -1,      5
  7880,     -1,     -1,     -1
  7881,      2,      4,      1
  7882,      5,     -3,      0
  7883,      0,     -3,     11
  7884,     -4,      4,     -1
  7885,      3,      3,     -4
  7886,     -2,     -1,      2
  7887,      3,      2,     -3
  7888,     -4,     -3,     -2
  7889,      1,      1,      4
  7890,     -5,      2,     -4
  7891,     -2,      7,     -1
  7892,      4,     -1,     -1
  7893,      2,      3,      1
  7894,      0,     -1,     -1
  7895,      3,      3,     -1
  7896,     -1,      1,     -3
  7897,      4,      1,     -1
  7898,      6,     -2,      4
  7899,     -1,      3,      2
  7900,      2,      3,     -3
  7901,      7,      2,      2
  7902,      0,     -2,      2
  7903,      0,      1,      4
  7904,     -4,      7,      3
  7905,     -4,     -2,     -1
  7906,      3,      6,      2
  7907,      1,      2,     -1
  7908,     -2,      2,      3
  7909,      1,     -2,      1
  7910,     -2,      6,     -2
  7911,      5,      3,     -1
  7912,      4,     -1,      3
  7913,      4,      4,      5
  7914,      0,      2,      3
  7915,      2,      3,      0
  7916,     -2,      3,     -4
  7917,      0,     -3,      0
  7918,     -2,     -2,      4
  7919,     -1,      3,      0
  7920,     -1,      1,      1
  7921,      0,     -1,     -4
  7922,      1,      0,     -2
  7923,     -3,     -4,      2
  7924,     -4,      0,     -6
  7925,      1,      4,      0
  7926,     -2,      3,      1
  7927,     -1,     -1,     -1
  7928,      1,     -3,      2
  7929,      0,     -3,      4
  7930,      1,      3,      0
  7931,      5,      3,     -4
  7932,      2,     -3,      0
  7933,      2,     -2,     -3
  7934,     -2,      1,      5
  7935,     -1,      2,      1
  7936,     -3,      2,     -5
  7937,      2,     -1,      0
  7938,      2,     -1,      1
  7939,     -3,      5,      4
  7940,     -2,     -9,     -4
  7941,     -2,      1,     -5
  7942,      8,     -1,      3
  7943,     -1,     -2,      2
  7944,     -5,      1,      3
  7945,     -6,      5,     -3
  7946,     -1,     -1,      1
  7947,      2,     -3,      3
  7948,      2,     -3,      1
  7949,      0,      4,     -1
  7950,     -4,     -2,      0
  7951,     -1,     -4,      3
  7952,     -1,     -3,      3
  7953,     -3,     -2,      0
  7954,     -2,      1,     -2
  7955,     -6,     -2,     -5
  7956,     -2,      4,     -2
  7957,      0,     -4,     -2
  7958,     -2,     -5,      0
  7959,     -7,      3,      7
  7960,     -3,      2,      0
  7961,      1,     -1,     -2
  7962,      7,     -1,      2
  7963,      0,     -4,      3
  7964,     -2,      2,      4
  7965,      0,     -2,      1
  7966,      0,      2,      2
  7967,      2,      2,     -1
  7968,      4,     -5,      1
  7969,     -1,      1,      3
  7970,     -3,      4,      1
  7971,     -4,      3,     -3
  7972,      0,     -1,      1
  7973,     -2,     -2,      5
  7974,     -2,     -3,      4
  7975,     -1,     -2,      4
  7976,      1,      2,     -4
  7977,     -8,     -3,     -5
  7978,     -4,     -1,      3
  7979,      7,     -1,     -4
  7980,      1,     -2,      0
  7981,     -5,     -1,     -2
  7982,     -1,     -1,      4
  7983,     -4,      5,     -1
  7984,     -3,      1,     -3
  7985,      7,     -3,      4
  7986,     -1,      2,      5
  7987,     -7,      3,      1
  7988,      2,      1,     -4
  7989,      3,      7,     -3
  7990,      2,     -3,      1
  7991,      3,      1,      5
  7992,      4,     -1,      2
  7993,      2,      1,     -5
  7994,      0,      6,     -8
  7995,      2,      1,     -2
  7996,     -3,     -3,      3
  7997,     -5,     -2,      4
  7998,     -1,      2,     -2
  7999,     -1,      0,      0
  8000,     -2,     -3,      2
  8001,     -1,     -2,      1
  8002,     -1,     -4,      0
  8003,     -1,      5,     -3
  8004,     -1,      3,      5
  8005,      3,     -1,      3
  8006,      7,     -1,      3
  8007,      1,     -2,      0
  8008,     -1,      5,      2
  8009,      1,      5,      4
  8010,      4,     -3,     -1
  8011,      4,     -1,      5
  8012,      0,      1,     -1
  8013,     -1,     -1,      3
  8014,      2,     -1,      4
  8015,      7,     -1,     -2
  8016,      2,     -3,      7
  8017,      3,      0,     -5
  8018,     -3,      3,      2
  8019,      5,      3,     -2
  8020,     -1,     -4,      3
  8021,      4,      2,      2
  8022,      4,      1,      1
  8023,     -2,      5,      2
  8024,      6,     -1,      0
  8025,      4,     -3,      0
  8026,      4,      0,      5
  8027,     -2,     -1,     -1
  8028,     -6,      0,     -1
  8029,      5,     -1,      2
  8030,      4,      4,      2
  8031,      3,      2,      4
  8032,     -1,      2,      2
  8033,     -2,      3,      3
  8034,      5,      2,      1
  8035,      7,     -4,     -1
  8036,     -4,      0,      2
  8037,      1,      5,     -3
  8038,     -1,      2,      2
  8039,      2,     -3,      0
  8040,      3,     -2,      2
  8041,     -3,     -3,      2
  8042,     -1,      1,      0
  8043,     -2,      5,     -1
  8044,      7,      3,     -4
  8045,      5,      1,      0
  8046,      1,      0,      4
  8047,     -3,      1,     -1
  8048,     -4,      5,      0
  8049,     -1,      0,     -2
  8050,      3,     -2,      4
  8051,      4,     -1,      2
  8052,     -2,     -1,      2
  8053,      2,      3,      0
  8054,     -2,      0,      2
  8055,      5,      1,     -2
  8056,      5,     -4,     -2
  8057,     -2,     -2,      0
  8058,      2,      4,     -3
  8059,     -1,     -1,     -1
  8060,     -4,      1,      0
  8061,      3,      2,      2
  8062,     -2,     -1,     -4
  8063,      0,      1,      0
  8064,      5,     -3,      0
  8065,     -2,     -3,      4
  8066,     -1,     -3,      5
  8067,     -2,     -2,      2
  8068,     -1,      9,      0
  8069,      6,      3,     -2
  8070,      5,     -3,      0
  8071,     -1,      0,      2
  8072,     -2,     -2,      2
  8073,     -2,      7,     -5
  8074,      4,      3,     -4
  8075,      2,      4,      1
  8076,     -2,     -1,      2
  8077,      1,     -7,      1
  8078,      1,      3,     -3
  8079,      1,      3,     -2
  8080,     -1,     -1,      3
  8081,      4,     -2,      0
  8082,     -3,      1,      1
  8083,     -2,      4,     -5
  8084,      1,      3,     -2
  8085,     -2,     -1,     -3
  8086,     -4,      3,     -2
  8087,     -4,      0,      2
  8088,     -1,      8,     -2
  8089,     -2,      0,     -1
  8090,     -3,     -3,      2
  8091,     -2,     -3,      0
  8092,     -5,      0,     -6
  8093,     -1,      1,     -2
  8094,      2,     -3,     -2
  8095,      6,     -5,      1
  8096,      2,     -1,      1
  8097,     -2,     -4,      0
  8098,     -5,      1,     -2
  8099,      3,     -1,      2
  8100,     -6,     -5,      4
  8101,      5,     -3,      4
  8102,     -4,      1,     -1
  8103,     -4,      4,     -1
  8104,     -1,      1,     -2
  8105,      1,     -2,     -1
  8106,      2,     -2,      3
  8107,     -3,      4,      0
  8108,     -6,      5,     -1
  8109,     -2,      4,      2
  8110,     -2,      1,      1
  8111,     -1,     -4,      2
  8112,     -2,      3,      3
  8113,     -2,      5,      1
  8114,      1,     -2,     -3
  8115,      2,     -3,      2
  8116,     -1,     -1,      0
  8117,     -4,      2,     -6
  8118,     -4,      5,      1
  8119,      7,      0,     -2
  8120,     -2,     -1,      1
  8121,      2,     -1,     -1
  8122,     -2,     -1,     -3
  8123,      1,      0,     -2
  8124,      2,     -3,      1
  8125,     -3,     -5,      0
  8126,      0,      0,     -5
  8127,     -8,     -3,      2
  8128,     -2,     -3,     -2
  8129,     -2,      1,      9
  8130,      0,      2,     -4
  8131,     -1,      0,      1
  8132,      1,     -4,     -4
  8133,     -1,     -3,      1
  8134,      0,      1,     -1
  8135,     -4,      2,     -1
  8136,      0,     -1,     -1
  8137,      0,     -2,     -2
  8138,      0,     -4,      1
  8139,      1,     -2,      3
  8140,      4,      3,     -5
  8141,      2,      2,     -2
  8142,     -3,      0,     -6
  8143,      5,      1,      4
  8144,     -2,      4,      1
  8145,     -4,      5,     11
  8146,     -4,      4,      4
  8147,      5,     -2,     -4
  8148,      3,     -1,     -1
  8149,      3,      4,      2
  8150,     -3,     -2,      4
  8151,     -4,      2,     -3
  8152,     -4,      2,     -2
  8153,     -2,      1,     -1
  8154,     -1,     -2,     -4
  8155,      2,      1,     -1
  8156,     -2,      3,     -1
  8157,      0,      0,     -4
  8158,      7,     -2,     -1
  8159,      1,      1,      4
  8160,      0,      2,      3
  8161,      4,      7,     -3
  8162,      3,      2,     -4
  8163,      9,     -1,      2
  8164,      4,     -1,     -3
  8165,      0,     -1,      2
  8166,      1,      3,     -4
  8167,      0,      0,      0
  8168,      1,     -4,      0
  8169,     -2,     -2,      4
  8170,     -2,     -1,     -5
  8171,      1,     -1,     -3
  8172,      3,      2,     -5
  8173,      0,     -3,      2
  8174,      3,     -4,      3
  8175,     -3,      3,      2
  8176,     -2,      4,     -4
  8177,     -3,      2,      2
  8178,     -2,      2,      3
  8179,     -1,      1,      5
  8180,      0,      4,      7
  8181,     -1,      6,      2
  8182,     -5,      3,     -3
  8183,      4,     -1,      6
  8184,      1,      3,      2
  8185,     -4,     -2,     -1
  8186,     -1,      3,     -6
  8187,     -1,     -1,     -2
  8188,      0,      1,      5
  8189,     -3,      6,      3
  8190,      0,      2,      6
  8191,      3,      3,      1
  8192,      3,      3,     -3
  8193,      1,      1,      7
  8194,     -1,      0,      4
  8195,      0,      1,      2
  8196,      4,      2,     -1
  8197,      2,      3,      1
  8198,      3,      2,      1
  8199,      0,     -2,      2
  8200,     -4,     -2,     -1
  8201,      0,      3,     -2
  8202,      0,      0,     -4
  8203,      6,      0,      6
  8204,     -1,      2,     -3
  8205,     -5,      0,     -3
  8206,      4,      2,     -1
  8207,      1,      0,     -4
  8208,      9,     -4,      5
  8209,     -1,      2,      5
  8210,      3,      4,      3
  8211,     -1,      5,     -1
  8212,      4,     -2,     -1
  8213,      3,      5,     -1
  8214,      0,      1,      2
  8215,     -4,      2,      1
  8216,     -1,      2,     -1
  8217,      3,      0,      1
  8218,      5,      2,      4
  8219,     -2,     -1,      3
  8220,     -2,      0,      2
  8221,      1,      0,     -3
  8222,      2,     -1,     -4
  8223,      5,      2,      1
  8224,      3,     -2,      1
  8225,      0,      1,      3
  8226,      3,      2,     -4
  8227,      1,      2,     -4
  8228,      5,     -5,     -2
  8229,      1,     -4,      2
  8230,     -2,      0,     -4
  8231,     -1,      3,      0
  8232,     -4,      1,     -4
  8233,      6,     -2,      1
  8234,     -1,     -2,      2
  8235,     -3,      2,     -1
  8236,      0,      0,     -1
  8237,      1,     -1,     -6
  8238,      6,      2,      1
  8239,      0,     -4,      1
  8240,     -2,      0,     -1
  8241,     -1,      2,     -3
  8242,      2,     -4,     -5
  8243,      3,      0,      8
  8244,      5,      0,      2
  8245,     -2,      0,      3
  8246,      2,     -1,     -2
  8247,      2,      0,     -4
  8248,      2,      0,     -1
  8249,      0,     -1,     -1
  8250,      2,      2,     -1
  8251,     -1,      1,      1
  8252,     -5,      1,     -5
  8253,      0,      1,     -1
  8254,     -1,      0,      3
  8255,     -5,      7,     -3
  8256,      1,     -1,     -4
  8257,      3,     -2,     -4
  8258,      2,      0,      2
  8259,     -2,     -2,      5
  8260,      0,     -2,     -1
  8261,      2,      2,     -2
  8262,      0,      3,     -4
  8263,      8,     -4,      1
  8264,     -1,      1,     -3
  8265,     -2,     -1,     -4
  8266,      1,      4,     -4
  8267,      2,     -2,     -3
  8268,      5,     -1,      0
  8269,      0,     -4,     -2
  8270,      1,     -3,      3
  8271,     -2,     -5,     -1
  8272,    -11,     -6,     -1
  8273,     -1,      2,      2
  8274,     -1,     -1,     -1
  8275,      3,      3,     -5
  8276,      0,     -1,     -3
  8277,      0,     -7,      1
  8278,     -1,      1,     -5
  8279,      0,      4,     -3
  8280,      2,      1,      1
  8281,     -1,     -6,      2
  8282,      0,     -3,      4
  8283,      0,     -2,      0
  8284,     -4,      1,      0
  8285,      2,      2,      0
  8286,      2,     -2,      5
  8287,      1,     -4,      4
  8288,     -3,      2,     -1
  8289,     -4,      1,     -5
  8290,     -5,     -3,     -2
  8291,      0,     -2,     -1
  8292,      0,      3,      1
  8293,      0,      5,     -4
  8294,     -3,      3,      0
  8295,     -2,      3,     -4
  8296,      6,     -3,      0
  8297,      4,     -2,      1
  8298,     -6,      5,      0
  8299,     -1,      4,     -8
  8300,      2,      2,      3
  8301,     -2,     -3,      3
  8302,      1,     -1,      4
  8303,     -1,      2,     -4
  8304,      0,      2,     -2
  8305,      1,      2,     -1
  8306,      1,      4,     -1
  8307,     -2,      0,      2
  8308,      1,      1,     -4
  8309,      2,      4,     -2
  8310,      4,     -4,     -2
  8311,      0,     -2,     -3
  8312,     -1,     -5,      0
  8313,     -2,      3,      2
  8314,      2,     -1,     -2
  8315,      0,      3,      2
  8316,      2,      7,      1
  8317,      4,     -1,      3
  8318,      0,     -1,      3
  8319,     -2,     -1,      3
  8320,      0,      7,      4
  8321,      5,      3,      1
  8322,      3,     -4,      4
  8323,     -8,      6,      4
  8324,     -1,      1,      0
  8325,     -1,      7,     -4
  8326,      3,      0,      3
  8327,      4,      5,      0
  8328,      4,      7,     -4
  8329,      3,      1,      2
  8330,     -1,      2,     -1
  8331,      3,     -5,     -4
  8332,      2,     -5,      2
  8333,      1,      2,      1
  8334,     -6,      4,      1
  8335,      0,     -1,      0
  8336,      8,      2,     -1
  8337,     -1,      2,      1
  8338,      1,      5,     -1
  8339,      0,     -3,     -5
  8340,      0,      1,     -2
  8341,      0,     -2,      1
  8342,     -2,     -6,      3
  8343,      3,      5,     -4
  8344,      2,      6,     -1
  8345,      1,      3,     -1
  8346,      6,     -7,      2
  8347,      4,     -5,      3
  8348,      4,     -1,      3
  8349,     -4,      5,     -1
  8350,      3,      3,      2
  8351,      2,     -3,     -1
  8352,      1,     -1,      5
  8353,      2,      1,     -1
