accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  4788,     17,      2,      3
  4789,     20,      1,      7
  4790,     15,     -2,     11
  4791,     14,      2,      8
  4792,     15,     -1,     10
  4793,     16,      2,     12
  4794,     14,     -5,      9
  4795,     15,      2,      9
  4796,     13,     -1,     11
  4797,     14,      5,      4
  4798,     14,      2,      9
  4799,     15,      1,      4
  4800,     14,      1,      7
  4801,     13,      3,      6
  4802,      9,      6,      4
  4803,     14,     -1,      9
  4804,     14,     -4,      6
  4805,     17,     -5,      7
  4806,      7,      7,      7
  4807,     11,      3,      7
  4808,      8,      1,      8
  4809,      9,     -1,      8
  4810,      5,      3,     13
  4811,      5,      6,     10
  4812,      8,      6,      2
  4813,      9,      6,     10
  4814,      6,     -1,      9
  4815,      3,      4,     11
  4816,      5,     -1,      6
  4817,      1,     -1,      8
  4818,      6,      5,      7
  4819,      5,     -1,      7
  4820,      4,     -1,     13
  4821,      2,      4,     10
  4822,      1,      3,      1
  4823,      2,      5,      3
  4824,      0,     -1,      9
  4825,      0,     -2,     11
  4826,     -1,      5,      7
  4827,     -1,      4,      1
  4828,      0,     -1,      3
  4829,      0,      2,      6
  4830,      0,     -6,      8
  4831,     -4,      3,      9
  4832,     -1,     -1,      4
  4833,     -3,      3,      2
  4834,      0,      2,      0
  4835,      0,      1,      2
  4836,     -4,      3,      4
  4837,     -3,      1,      0
  4838,     -1,      3,     -1
  4839,      2,      1,      0
  4840,     -6,      0,      8
  4841,    -10,      5,      4
  4842,     -6,      5,      4
  4843,     -1,     -1,      4
  4844,      1,     -1,      8
  4845,     -3,     -1,      7
  4846,     -3,      4,      3
  4847,     -1,      5,      2
  4848,     -5,      8,      6
  4849,     -7,     -5,      7
  4850,     -1,     -3,      7
  4851,    -10,      8,      3
  4852,     -5,      6,      3
  4853,     -7,     -2,      8
  4854,     -4,     -1,      0
  4855,     -7,     -1,      8
  4856,    -12,      6,      8
  4857,     -9,      2,      1
  4858,     -7,      1,      3
  4859,     -7,      4,      2
  4860,     -8,     -1,     10
  4861,    -10,      5,      6
  4862,    -13,      1,      1
  4863,     -9,      4,      3
  4864,     -7,     -2,      2
  4865,     -7,     -1,      6
  4866,     -8,      2,      7
  4867,    -12,      2,     -1
  4868,    -10,      1,      4
  4869,    -13,      3,      5
  4870,     -9,      1,      3
  4871,     -6,      8,      6
  4872,    -12,      6,      2
  4873,     -8,      3,      3
  4874,     -6,      0,    -13
  4875,      0,      5,    -16
  4876,      4,     -2,    -17
  4877,      3,      7,    -14
  4878,      3,      6,    -10
  4879,      6,      8,    -15
  4880,      2,      6,    -16
  4881,      5,      7,    -19
  4882,      4,      1,    -12
  4883,      4,      6,    -14
  4884,      5,      5,    -15
  4885,      3,      8,    -16
  4886,      6,      5,    -18
  4887,      6,      5,    -15
  4888,      3,      9,    -16
  4889,      5,     -2,    -17
  4890,      4,      1,    -17
  4891,      7,      2,    -14
  4892,      7,      0,    -15
  4893,      6,     -1,    -14
  4894,      4,      2,    -16
  4895,      1,      7,    -17
  4896,      6,     -6,    -17
  4897,      5,     -2,    -20
  4898,      3,      2,    -15
  4899,     10,     -2,    -21
  4900,      0,      2,    -22
  4901,      6,      3,    -22
  4902,      9,      0,    -18
  4903,      6,      3,    -19
  4904,      4,      2,    -24
  4905,      1,      2,    -19
  4906,      9,      2,    -24
  4907,      7,      3,    -16
  4908,      2,      3,    -21
  4909,      0,      4,    -23
  4910,      3,     -4,    -20
  4911,      7,      2,    -26
  4912,      7,     -2,    -22
  4913,      4,      7,    -20
  4914,      1,      3,    -20
  4915,      3,      7,    -19
  4916,      6,      2,    -24
  4917,     10,     -2,    -21
  4918,      7,      3,    -15
  4919,      4,     -1,    -22
  4920,      5,      2,    -21
  4921,      4,     -2,    -26
  4922,     11,      2,    -25
  4923,      8,      8,    -23
  4924,      4,      3,    -26
  4925,      4,      2,    -28
  4926,      6,      2,    -24
  4927,     11,      1,    -30
  4928,     14,     -1,    -28
  4929,      0,      3,    -25
  4930,      3,      6,    -31
  4931,      5,      3,    -31
  4932,      8,     -1,    -28
  4933,      8,     -1,    -31
  4934,      4,     -6,    -28
  4935,      6,      5,    -31
  4936,      9,     -1,    -29
  4937,      6,     -1,    -28
  4938,      1,     -2,    -33
  4939,      4,      1,    -33
  4940,      2,     10,    -33
  4941,      5,      0,    -34
  4942,      3,     -6,    -33
  4943,      6,      1,    -30
  4944,      2,     -1,    -38
  4945,      4,      3,    -34
  4946,      8,     -5,    -35
  4947,     12,     -6,    -33
  4948,      4,     -1,    -28
  4949,      3,     -4,    -32
  4950,      8,      7,    -34
  4951,     12,     -2,    -36
  4952,      5,      0,    -33
  4953,      5,     -1,    -34
  4954,     -3,      0,    -35
  4955,      4,      3,    -37
  4956,      5,      1,    -36
  4957,      3,     -7,    -38
  4958,     12,     -6,    -32
  4959,      4,     -2,    -37
  4960,      0,     -2,    -32
  4961,     10,     -5,    -36
  4962,      8,     -5,    -38
  4963,      4,     -5,    -38
  4964,      5,     -1,    -42
  4965,      1,      1,    -40
  4966,      8,     -5,    -42
  4967,      5,     -3,    -39
  4968,      8,     -1,    -39
  4969,     -3,     -3,    -41
  4970,      5,      0,    -42
  4971,      9,     -2,    -42
  4972,      4,     -3,    -43
  4973,      9,     -4,    -42
  4974,      2,      0,    -45
  4975,      1,     -3,    -45
  4976,      4,     -5,    -47
  4977,      6,     -4,    -43
  4978,      4,     -7,    -46
  4979,      6,     -7,    -47
  4980,      4,      0,    -46
  4981,     11,     -5,    -47
  4982,      8,    -10,    -43
  4983,      7,     -5,    -44
  4984,      4,     -2,    -47
  4985,      1,     -3,    -44
  4986,      5,     -1,    -43
  4987,      5,     -5,    -46
  4988,      7,     -4,    -43
  4989,      5,     -1,    -50
  4990,      0,     -1,    -46
  4991,      4,     -6,    -46
  4992,      5,     -3,    -46
  4993,     10,     -2,    -47
  4994,      2,     -5,    -43
  4995,      4,      0,    -47
  4996,      6,     -8,    -48
  4997,      4,     -8,    -47
  4998,      6,     -3,    -50
  4999,      3,     -1,    -49
  5000,      4,      0,    -47
  5001,      6,     -2,    -51
  5002,      5,     -1,    -50
  5003,      6,     -4,    -46
  5004,      2,     -2,    -48
  5005,      6,      1,    -52
  5006,      7,      1,    -48
  5007,      8,     -5,    -46
  5008,      4,      0,    -46
  5009,      2,     -4,    -47
  5010,     -7,      2,    -48
  5011,      5,      0,    -49
  5012,      3,     -4,    -44
  5013,      5,      1,    -48
  5014,      7,     -2,    -50
  5015,      2,     -1,    -47
  5016,     10,      1,    -47
  5017,      9,     -2,    -46
  5018,     12,      1,    -42
  5019,      4,     -6,    -45
  5020,      4,      8,    -47
  5021,      8,      1,      6
  5022,     -1,    -38,     10
  5023,      0,    -39,      3
  5024,      2,    -48,      5
  5025,     -2,    -45,     10
  5026,      1,    -39,      9
  5027,     -3,    -40,     14
  5028,     -5,    -34,     12
  5029,      1,    -41,      4
  5030,      8,    -39,     10
  5031,      5,    -39,     11
  5032,     -1,    -38,     11
  5033,      0,    -38,      5
  5034,      5,    -41,      4
  5035,      2,    -41,      6
  5036,      4,    -38,      9
  5037,      1,    -37,      9
  5038,      2,    -35,      6
  5039,      3,    -39,      4
  5040,      5,    -42,      8
  5041,     -1,    -41,      7
  5042,      2,    -30,      7
  5043,     -3,    -33,      7
  5044,      8,    -38,      4
  5045,      6,    -39,     10
  5046,      5,    -37,     11
  5047,      0,    -39,     10
  5048,     -1,    -33,      9
  5049,      0,    -36,      4
  5050,      8,    -36,      8
  5051,      1,    -33,      8
  5052,     -1,    -39,      9
  5053,      1,    -33,      7
  5054,      2,    -32,      2
  5055,      7,    -31,     11
  5056,      7,    -34,     10
  5057,      2,    -36,      7
  5058,      7,    -25,      5
  5059,      5,    -27,      6
  5060,      7,    -33,     13
  5061,      6,    -34,     12
  5062,      1,    -27,     10
  5063,      7,    -24,      8
  5064,      6,    -33,     11
  5065,      9,    -32,      7
  5066,      5,    -30,      6
  5067,      3,    -29,      8
  5068,      3,    -25,      4
  5069,      4,    -29,      4
  5070,      3,    -31,     10
  5071,      6,    -32,      8
  5072,      7,    -29,      7
  5073,      7,    -29,      5
  5074,      3,    -30,      6
  5075,      9,    -32,      7
  5076,      9,    -34,      2
  5077,      5,    -29,      8
  5078,      7,    -29,      4
  5079,      7,    -29,      2
  5080,      8,    -31,      9
  5081,      4,    -33,      6
  5082,      0,    -27,      7
  5083,     -1,    -26,      8
  5084,      3,    -29,      3
  5085,      2,    -27,      5
  5086,      2,    -29,      5
  5087,      2,    -23,     10
  5088,      2,    -24,      2
  5089,      2,    -24,      9
  5090,      5,    -22,      6
  5091,      1,    -28,      6
  5092,      5,    -23,      3
  5093,      0,    -22,      1
  5094,     -2,    -22,      1
  5095,      5,    -23,      5
  5096,      1,    -25,      5
  5097,      1,    -26,      1
  5098,      1,    -24,      1
  5099,      0,    -20,      5
  5100,      5,    -30,      2
  5101,     -2,    -25,      5
  5102,      0,    -19,      8
  5103,     -1,    -22,      5
  5104,      2,    -20,     -2
  5105,     -1,    -26,     11
  5106,     -1,    -26,      3
  5107,     -1,    -26,      4
  5108,      1,    -22,      0
  5109,     -3,    -23,      2
  5110,     -2,    -21,      7
  5111,      0,    -24,      1
  5112,     -5,    -21,      5
  5113,     -2,    -23,     -3
  5114,      0,    -24,     -9
  5115,     -2,    -22,      3
  5116,     -2,    -24,     -2
  5117,     -1,    -22,      3
  5118,     -1,    -23,     -3
  5119,     -4,    -20,     -3
  5120,      4,    -22,     -1
  5121,      0,    -23,      0
  5122,     -4,    -23,     -3
  5123,      0,    -17,     -1
  5124,     -2,    -24,     -6
  5125,     -1,    -23,     -1
  5126,      0,    -21,      1
  5127,     -6,    -18,     -1
  5128,     -5,    -13,     -6
  5129,     -1,    -13,     -2
  5130,     -2,    -21,      1
  5131,      0,    -19,      2
  5132,     -7,    -15,      4
  5133,     -8,    -18,     -6
  5134,     -1,    -15,     -4
  5135,     -3,    -16,     -3
  5136,     -8,    -16,     -1
  5137,     -6,    -17,      3
  5138,     -3,    -13,     -8
  5139,     -3,    -17,     -3
  5140,     -4,    -18,     -3
  5141,     -1,    -18,     -1
  5142,     -7,    -12,     -3
  5143,     -3,    -14,     -8
  5144,     -1,    -12,     -6
  5145,      0,    -14,     -1
  5146,      0,    -16,     -6
  5147,     -4,    -11,      0
  5148,     -6,     -8,     -2
  5149,     -1,    -15,     -8
  5150,     -2,    -11,     -4
  5151,     -4,    -15,      0
  5152,      0,    -11,     -5
  5153,     -4,     -8,     -7
  5154,     -6,     -9,     -8
  5155,     -1,    -10,     -3
  5156,     -1,     -9,      2
  5157,     -2,     -5,     -7
  5158,     -3,     -5,     -6
  5159,     -6,     -4,     -8
  5160,     -1,     -7,     -6
  5161,      1,    -10,     -6
  5162,     -3,     -5,     -8
  5163,     -1,      0,     -7
  5164,     -6,     -4,     -6
  5165,      2,     -9,     -3
  5166,     -2,     -9,     -2
  5167,     -4,    -12,      0
  5168,     -2,     -7,     -7
  5169,     -2,    -11,      1
  5170,     -5,     -4,     -2
  5171,     -6,     -7,     -5
  5172,    -10,     -5,     -1
  5173,     -4,    -13,      0
  5174,     -4,     -6,     -1
  5175,     -2,     -1,     -6
  5176,     -8,      2,     -2
  5177,     -3,     -6,     -5
  5178,     -1,    -13,      2
  5179,     -2,     -6,     -3
  5180,     -2,     -5,     -4
  5181,     -4,      2,     -4
  5182,     -6,     -3,     -3
  5183,      0,     -7,     -1
  5184,     -4,     -5,     -3
  5185,      0,     -5,     -4
  5186,     -2,     -1,     -6
  5187,      2,     -6,     -6
  5188,      4,    -10,     -3
  5189,     -2,      2,     -3
  5190,     -1,     -1,     -5
  5191,      0,     -5,     -3
  5192,      4,      2,     -1
  5193,      2,     -1,     -4
  5194,     -3,     -1,     -1
  5195,      3,      3,     -3
  5196,      1,     -1,     -2
  5197,      6,      4,     -6
  5198,      4,      1,     -4
  5199,      5,     -6,     -4
  5200,      5,     -2,     -6
  5201,      2,      0,     -5
  5202,      3,      2,     -2
  5203,      3,      0,      0
  5204,      9,     -3,      2
  5205,      3,     -2,     -4
  5206,      4,      1,     -6
  5207,      3,      2,      1
  5208,      6,     -5,     -2
  5209,      7,     -1,      1
  5210,      3,      7,      2
  5211,      7,      0,     -4
  5212,      2,      2,     -3
  5213,      8,      0,      0
  5214,      3,     -7,      8
  5215,     -1,      4,      0
  5216,      2,     -3,      0
  5217,     -1,      2,     -1
  5218,      5,     -3,      2
  5219,      9,     -1,     -2
  5220,      8,      2,      1
  5221,      1,      0,     -3
  5222,      5,      2,      1
  5223,      6,      1,     -1
  5224,      9,     -2,      3
  5225,      6,      7,     -3
  5226,     12,      2,     -1
  5227,     10,      1,     -1
  5228,     11,     -1,      2
  5229,      3,     -1,      1
  5230,     10,      3,     -2
  5231,      8,      2,     -4
  5232,      4,      0,      3
  5233,     13,      0,     -1
  5234,     14,      1,      3
  5235,      7,      3,      3
  5236,      5,      4,      0
  5237,      6,      3,     -5
  5238,      8,     -1,     -2
  5239,     10,      2,      7
  5240,      5,      2,     -2
  5241,     11,      5,     -2
  5242,      9,      2,      7
  5243,     13,      3,      1
  5244,     14,      0,      6
  5245,      6,      7,      2
  5246,     12,      6,     -1
  5247,     16,      5,     -4
  5248,     13,      8,     -3
  5249,     14,      2,      1
  5250,     13,      5,      1
  5251,     10,      0,     -3
  5252,     13,      5,     -2
  5253,     17,      2,     -3
  5254,     18,     -2,      5
  5255,     16,      5,     -2
  5256,     14,      6,     -2
  5257,      9,      3,      0
  5258,     16,      7,     -6
  5259,     15,     -2,     -1
  5260,     15,      8,     -3
  5261,     14,      9,     -3
  5262,     19,      6,     -2
  5263,     19,      2,     -5
  5264,     17,      1,      0
  5265,     17,      4,     -4
  5266,     21,      6,     -4
  5267,     19,      5,     -1
  5268,     20,      4,      0
  5269,     15,      4,      1
  5270,     16,      5,      2
